spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],embedding_dim,dropout,learning_rate,architecture,frozen_layers
395053,xLSTM_TRANSFER,1,0.7766056532396903,0.12000628444173096,0.25400466675102523,50.802185469860895,0.000806059356645973,0.007274116130436894,2.273491272066967e-05,0.00020516652276531124,96,0.1,0.0001,slstm_first,"input_proj, backbone (except mLSTM)"
395053,xLSTM_TRANSFER,2,0.6477419696944469,0.16621742914607582,0.3190022097851194,61.18574264159917,0.000806059356645973,0.007274116130436894,2.273491272066967e-05,0.00020516652276531124,96,0.1,0.0001,slstm_first,"input_proj, backbone (except mLSTM)"
395053,xLSTM_TRANSFER,3,0.5835875732688165,0.18708872469818744,0.3469084212324508,69.52485650560928,0.000806059356645973,0.007274116130436894,2.273491272066967e-05,0.00020516652276531124,96,0.1,0.0001,slstm_first,"input_proj, backbone (except mLSTM)"
395053,xLSTM_TRANSFER,4,0.5378232457282703,0.20168738404417166,0.3655438680661958,70.87004574540677,0.000806059356645973,0.007274116130436894,2.273491272066967e-05,0.00020516652276531124,96,0.1,0.0001,slstm_first,"input_proj, backbone (except mLSTM)"
396705,xLSTM_TRANSFER,1,0.9765120498920374,0.009026735040836842,0.017681799010358008,7.315884860133778,0.0013027178525108118,0.011756108115644622,2.8663683320021124e-05,0.0002586694881422691,96,0.1,0.0001,slstm_first,"input_proj, backbone (except mLSTM)"
396705,xLSTM_TRANSFER,2,0.9326531557762844,0.014825510180193366,0.029941897474066153,10.750077600235503,0.0013027178525108118,0.011756108115644622,2.8663683320021124e-05,0.0002586694881422691,96,0.1,0.0001,slstm_first,"input_proj, backbone (except mLSTM)"
396705,xLSTM_TRANSFER,3,0.8913376420882794,0.019718072174864928,0.038034369217640966,13.91692294070557,0.0013027178525108118,0.011756108115644622,2.8663683320021124e-05,0.0002586694881422691,96,0.1,0.0001,slstm_first,"input_proj, backbone (except mLSTM)"
396705,xLSTM_TRANSFER,4,0.8522729361655655,0.023876185196498565,0.04434888388674672,17.265688692684126,0.0013027178525108118,0.011756108115644622,2.8663683320021124e-05,0.0002586694881422691,96,0.1,0.0001,slstm_first,"input_proj, backbone (except mLSTM)"
395285,xLSTM_TRANSFER,1,0.9200085481899725,0.007089451849204132,0.01758914244404322,7.860108546017907,0.0012588809701495002,0.011360511227570121,2.8988633073235603e-05,0.00026160193005482805,96,0.1,0.0001,slstm_first,"input_proj, backbone (except mLSTM)"
395285,xLSTM_TRANSFER,2,0.8454439332854757,0.011499436089405516,0.02445609057425021,12.663423397372641,0.0012588809701495002,0.011360511227570121,2.8988633073235603e-05,0.00026160193005482805,96,0.1,0.0001,slstm_first,"input_proj, backbone (except mLSTM)"
395285,xLSTM_TRANSFER,3,0.7836685784025876,0.014736707651751718,0.028942130295592245,16.545672928593994,0.0012588809701495002,0.011360511227570121,2.8988633073235603e-05,0.00026160193005482805,96,0.1,0.0001,slstm_first,"input_proj, backbone (except mLSTM)"
395285,xLSTM_TRANSFER,4,0.7420792638810426,0.01695465382972924,0.03161031023417904,19.126557605316897,0.0012588809701495002,0.011360511227570121,2.8988633073235603e-05,0.00026160193005482805,96,0.1,0.0001,slstm_first,"input_proj, backbone (except mLSTM)"
395145,xLSTM_TRANSFER,1,0.2176141144891044,0.30501282527598894,0.94971977635211,32.58935141142088,0.0013100739369897715,0.011822491580241956,1.8319737794461933e-05,0.0001653226888284837,96,0.1,0.0001,slstm_first,"input_proj, backbone (except mLSTM)"
395145,xLSTM_TRANSFER,2,0.04490410810028711,0.38432502180267414,1.0493329261098474,45.257823380814656,0.0013100739369897715,0.011822491580241956,1.8319737794461933e-05,0.0001653226888284837,96,0.1,0.0001,slstm_first,"input_proj, backbone (except mLSTM)"
395145,xLSTM_TRANSFER,3,-0.014566459313125169,0.4246367335894291,1.0816345890618924,54.61015297910162,0.0013100739369897715,0.011822491580241956,1.8319737794461933e-05,0.0001653226888284837,96,0.1,0.0001,slstm_first,"input_proj, backbone (except mLSTM)"
395145,xLSTM_TRANSFER,4,-0.021361406924404358,0.4345486813612507,1.08539699805974,55.777179079626755,0.0013100739369897715,0.011822491580241956,1.8319737794461933e-05,0.0001653226888284837,96,0.1,0.0001,slstm_first,"input_proj, backbone (except mLSTM)"
395137,xLSTM_TRANSFER,1,0.4960847201474208,0.10110664431656652,0.2531167463186309,27.38677301315871,0.0016438135737429482,0.014834255980786812,2.666833877749783e-05,0.00024066291356078612,96,0.1,0.0001,slstm_first,"input_proj, backbone (except mLSTM)"
395137,xLSTM_TRANSFER,2,0.28592303181858947,0.13752497607027298,0.3013437959727594,39.38693748585439,0.0016438135737429482,0.014834255980786812,2.666833877749783e-05,0.00024066291356078612,96,0.1,0.0001,slstm_first,"input_proj, backbone (except mLSTM)"
395137,xLSTM_TRANSFER,3,0.1905145345315823,0.15566498877171067,0.32091078297660475,46.89260216024112,0.0016438135737429482,0.014834255980786812,2.666833877749783e-05,0.00024066291356078612,96,0.1,0.0001,slstm_first,"input_proj, backbone (except mLSTM)"
