spring_id,model,horizon,nse,mae,rmse,smape,emissions [kg CO₂],energy [kWh]
395400,BASELINE_LASTKNOWN,1,0.30838078433991867,0.0095389793458739,0.02991181488030353,9.33589489984638,3.774285498705919e-06,3.4060259707485825e-05
395400,BASELINE_LASTKNOWN,2,-0.06402631782918222,0.013152646753001231,0.037058047221161385,13.294732423780957,3.774285498705919e-06,3.4060259707485825e-05
395400,BASELINE_LASTKNOWN,3,-0.2805213777131732,0.015256228140656018,0.04063309319684396,15.7593662537757,3.774285498705919e-06,3.4060259707485825e-05
395400,BASELINE_LASTKNOWN,4,-0.40422207062309523,0.016544313354260473,0.04254064705829756,17.40535264122881,3.774285498705919e-06,3.4060259707485825e-05
395426,BASELINE_LASTKNOWN,1,0.9655979624583517,0.0004955540897097626,0.0011937876731330647,1.5844481607942427,3.774253929420753e-06,3.405997481699413e-05
395426,BASELINE_LASTKNOWN,2,0.9020461826416706,0.0007210249644814291,0.002017436939875209,2.248812594603663,3.774253929420753e-06,3.405997481699413e-05
395426,BASELINE_LASTKNOWN,3,0.8302909470346012,0.0009443900953927339,0.0026600630552079322,2.9101238580817923,3.774253929420753e-06,3.405997481699413e-05
395426,BASELINE_LASTKNOWN,4,0.7649443269015571,0.001152289425613964,0.003135875959486596,3.5415399925474764,3.774253929420753e-06,3.405997481699413e-05
395434,BASELINE_LASTKNOWN,1,0.8686789041133691,0.016351063829787234,0.04300048760990537,2.322289198148448,3.7795753550824975e-06,3.4107996923460434e-05
395434,BASELINE_LASTKNOWN,2,0.753626730559151,0.026788328580829128,0.05890992608663867,3.8367045410667853,3.7795753550824975e-06,3.4107996923460434e-05
395434,BASELINE_LASTKNOWN,3,0.6714875599894465,0.03481405571397236,0.06803545820047664,5.040027180843365,3.7795753550824975e-06,3.4107996923460434e-05
395434,BASELINE_LASTKNOWN,4,0.61092840888614,0.041014882033712056,0.07403596965862234,5.989281013549529,3.7795753550824975e-06,3.4107996923460434e-05
395483,BASELINE_LASTKNOWN,1,0.9383851749304138,0.00407713621762781,0.011858835733688134,2.11771834278168,3.7749357796073103e-06,3.406612803313098e-05
395483,BASELINE_LASTKNOWN,2,0.8534068616337377,0.00718964579294463,0.01825241831856839,3.7229243313076266,3.7749357796073103e-06,3.406612803313098e-05
395483,BASELINE_LASTKNOWN,3,0.6296522569714891,0.010522625454886128,0.03143083899049281,5.219658530275751,3.7749357796073103e-06,3.406612803313098e-05
395483,BASELINE_LASTKNOWN,4,0.45470268472030917,0.013825752322016879,0.041678039041957084,6.660802538732789,3.7749357796073103e-06,3.406612803313098e-05
395509,BASELINE_LASTKNOWN,1,0.9599477999862462,0.006410148777895855,0.015385500661139723,4.243570096932782,3.7798617325096975e-06,3.4110581277386004e-05
395509,BASELINE_LASTKNOWN,2,0.9006023634127767,0.010974781556264022,0.024327993044981868,7.254646505876101,3.7798617325096975e-06,3.4110581277386004e-05
395509,BASELINE_LASTKNOWN,3,0.8495269885068314,0.014475314873853664,0.029996245781205123,9.690248461140976,3.7798617325096975e-06,3.4110581277386004e-05
395509,BASELINE_LASTKNOWN,4,0.8055687775489893,0.017231302888967605,0.03413491392721688,11.64736416408653,3.7798617325096975e-06,3.4110581277386004e-05
395541,BASELINE_LASTKNOWN,1,0.9357591699936372,0.009971628586814371,0.019286601605282443,12.014896764382145,3.7735796885873557e-06,3.405389026989275e-05
395541,BASELINE_LASTKNOWN,2,0.8316771826660527,0.017788927994461117,0.03129080308939769,21.37669556218973,3.7735796885873557e-06,3.405389026989275e-05
395541,BASELINE_LASTKNOWN,3,0.7317216884829946,0.02415485806600508,0.03957039047532149,29.45975822982741,3.7735796885873557e-06,3.405389026989275e-05
395541,BASELINE_LASTKNOWN,4,0.6554695463765368,0.02885298672278243,0.04494219814004546,36.022233918893846,3.7735796885873557e-06,3.405389026989275e-05
395582,BASELINE_LASTKNOWN,1,0.7822032132281945,0.0008022255877031241,0.0015049492350112123,31.225362124875836,3.781285334248927e-06,3.4123428277162464e-05
395582,BASELINE_LASTKNOWN,2,0.6297738412670792,0.001178221725314816,0.0019615017694362045,42.0623026215609,3.781285334248927e-06,3.4123428277162464e-05
395582,BASELINE_LASTKNOWN,3,0.5076674864018712,0.0014088215087265051,0.0022615908993268096,47.47486646333656,3.781285334248927e-06,3.4123428277162464e-05
395582,BASELINE_LASTKNOWN,4,0.44552449046508646,0.0015500453720508156,0.002399211653833342,50.06142326417415,3.781285334248927e-06,3.4123428277162464e-05
395731,BASELINE_LASTKNOWN,1,0.9846686144801895,0.0007767960343936477,0.0018325831698906756,2.309955235580649,3.7701299444892127e-06,3.402275876700369e-05
395731,BASELINE_LASTKNOWN,2,0.9591116339934062,0.001346936522106846,0.002997942615880371,4.0119578545766235,3.7701299444892127e-06,3.402275876700369e-05
395731,BASELINE_LASTKNOWN,3,0.9349094570272868,0.001868309213926608,0.003789185937299027,5.575967763287687,3.7701299444892127e-06,3.402275876700369e-05
395731,BASELINE_LASTKNOWN,4,0.912110885191572,0.0023544671803787057,0.004411462270020871,7.0456795048148235,3.7701299444892127e-06,3.402275876700369e-05
395749,BASELINE_LASTKNOWN,1,-0.36391302183554197,0.0028608743302484174,0.009263321426095306,4.113158995476326,3.77109816261475e-06,3.403149625144163e-05
395749,BASELINE_LASTKNOWN,2,-0.7426385185342002,0.0035414880662445205,0.010185684505141786,5.274594971413695,3.77109816261475e-06,3.403149625144163e-05
