spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],lstm_units,dropout,learning_rate,n_dense_layers
395053,LSTM_ENERGY,4,0.4851186460397584,0.23462838552048249,0.38582381967576884,76.8109653702292,0.0006471986785056866,0.005840510761521195,2.0703512666464732e-05,0.00018683457266780432,128,0.1,0.01,0
395079,LSTM_ENERGY,1,0.048758221845635386,0.336757120126239,0.8823997350044959,97.6027432972904,0.002306559207507373,0.02081506702800575,2.3896861143439698e-05,0.00021565228624553028,96,0.1,0.01,1
395079,LSTM_ENERGY,2,0.007719365897114416,0.35768708531011817,0.9010714057475971,107.52663648331752,0.002306559207507373,0.02081506702800575,2.3896861143439698e-05,0.00021565228624553028,96,0.1,0.01,1
395079,LSTM_ENERGY,3,-0.0499017778876889,0.3838714776714276,0.9234592129846055,130.06750985190706,0.002306559207507373,0.02081506702800575,2.3896861143439698e-05,0.00021565228624553028,96,0.1,0.01,1
395079,LSTM_ENERGY,4,-0.02534786066605421,0.3780347980068691,0.9102997482330495,118.1350387056705,0.002306559207507373,0.02081506702800575,2.3896861143439698e-05,0.00021565228624553028,96,0.1,0.01,1
395103,LSTM_ENERGY,1,0.6570239253613908,0.6099614188752575,1.3618870038211364,20.918498374267127,0.0010090437397326352,0.009105906758587835,2.5032947577246127e-05,0.0002259046635494904,128,0.1,0.01,0
395103,LSTM_ENERGY,2,0.5187172905017762,0.8150886033056397,1.6135597252266571,31.85562016788348,0.0010090437397326352,0.009105906758587835,2.5032947577246127e-05,0.0002259046635494904,128,0.1,0.01,0
395103,LSTM_ENERGY,3,0.4449680214842494,0.8806109727489934,1.7331763178562434,33.31169252555948,0.0010090437397326352,0.009105906758587835,2.5032947577246127e-05,0.0002259046635494904,128,0.1,0.01,0
395103,LSTM_ENERGY,4,0.4513828323320467,0.8642784309127479,1.7234504833208437,31.404370387033023,0.0010090437397326352,0.009105906758587835,2.5032947577246127e-05,0.0002259046635494904,128,0.1,0.01,0
395111,LSTM_ENERGY,1,0.4569418618789419,0.43706158021582237,0.9262938042530326,48.82300961965335,0.0014825330752905844,0.013378813443404908,2.541234139010406e-05,0.0002293284246300406,128,0.1,0.001,1
395111,LSTM_ENERGY,2,0.2766622433459742,0.5151023862386187,1.0690938123890277,53.976834097656415,0.0014825330752905844,0.013378813443404908,2.541234139010406e-05,0.0002293284246300406,128,0.1,0.001,1
395111,LSTM_ENERGY,3,0.1812859849446361,0.5551981882676399,1.1374416155614537,56.08751394169317,0.0014825330752905844,0.013378813443404908,2.541234139010406e-05,0.0002293284246300406,128,0.1,0.001,1
395111,LSTM_ENERGY,4,0.16039383703371712,0.5791041354000103,1.1520446326912746,59.92991748232726,0.0014825330752905844,0.013378813443404908,2.541234139010406e-05,0.0002293284246300406,128,0.1,0.001,1
395137,LSTM_ENERGY,1,0.4627430806269618,0.1411948389989706,0.26135639083642737,46.33239352719918,0.0009382369618387317,0.008466925620318482,2.0759342347180934e-05,0.00018733839608689435,64,0.1,0.01,1
395137,LSTM_ENERGY,2,0.2574920867231819,0.1980456509280423,0.3072842388018297,61.37453879081266,0.0009382369618387317,0.008466925620318482,2.0759342347180934e-05,0.00018733839608689435,64,0.1,0.01,1
395137,LSTM_ENERGY,3,0.13693007281712477,0.17987679044911872,0.3313620547028881,54.65634908142157,0.0009382369618387317,0.008466925620318482,2.0759342347180934e-05,0.00018733839608689435,64,0.1,0.01,1
395137,LSTM_ENERGY,4,0.10975481152340971,0.18827605565613523,0.3367744408995837,57.638994998217065,0.0009382369618387317,0.008466925620318482,2.0759342347180934e-05,0.00018733839608689435,64,0.1,0.01,1
395145,LSTM_ENERGY,1,0.24038937476826738,0.33464000332854,0.9357945103042276,37.72005570003411,0.0008347412054431983,0.007532949549175165,1.6285894662321468e-05,0.0001469686916788928,64,0.1,0.01,0
395145,LSTM_ENERGY,2,0.072763191386361,0.407986987277889,1.033915731355146,48.38294053143086,0.0008347412054431983,0.007532949549175165,1.6285894662321468e-05,0.0001469686916788928,64,0.1,0.01,0
395145,LSTM_ENERGY,3,-0.016909603929168293,0.45778610674381187,1.0828828871959553,71.68356449521978,0.0008347412054431983,0.007532949549175165,1.6285894662321468e-05,0.0001469686916788928,64,0.1,0.01,0
395145,LSTM_ENERGY,4,-0.06842401508661511,0.4880677914468571,1.1101220129661538,88.2567477759828,0.0008347412054431983,0.007532949549175165,1.6285894662321468e-05,0.0001469686916788928,64,0.1,0.01,0
395210,LSTM_ENERGY,1,0.35453255436651154,0.4456383960872415,1.1832500452570711,36.7071068801691,0.0014062544243371043,0.012690452517210269,2.5240654388104992e-05,0.00022777907075140772,128,0.1,0.001,1
395210,LSTM_ENERGY,2,0.29496852843915444,0.5060818924985446,1.2368056990112586,39.07541759442783,0.0014062544243371043,0.012690452517210269,2.5240654388104992e-05,0.00022777907075140772,128,0.1,0.001,1
395210,LSTM_ENERGY,3,0.26125088023426835,0.5424960512607903,1.2661937682480253,43.6565796585884,0.0014062544243371043,0.012690452517210269,2.5240654388104992e-05,0.00022777907075140772,128,0.1,0.001,1
395210,LSTM_ENERGY,4,0.2547198080360874,0.5594580290122665,1.2718921909529242,43.949966723548116,0.0014062544243371043,0.012690452517210269,2.5240654388104992e-05,0.00022777907075140772,128,0.1,0.001,1
395244,LSTM_ENERGY,1,0.8965111161606764,0.052079502609004756,0.09478601412699378,10.54377168057717,0.0012671128823213886,0.011434798418234384,2.0100511053437562e-05,0.00018139290919248424,96,0.1,0.0001,0
395244,LSTM_ENERGY,2,0.8140709272922398,0.06886615620443773,0.12704075970462386,14.005927498111596,0.0012671128823213886,0.011434798418234384,2.0100511053437562e-05,0.00018139290919248424,96,0.1,0.0001,0
395244,LSTM_ENERGY,3,0.7485698773759872,0.07848339694732731,0.1477233170245788,15.845884149684842,0.0012671128823213886,0.011434798418234384,2.0100511053437562e-05,0.00018139290919248424,96,0.1,0.0001,0
395244,LSTM_ENERGY,4,0.7130469933694967,0.08499855176346517,0.15780298053041034,17.28937796893534,0.0012671128823213886,0.011434798418234384,2.0100511053437562e-05,0.00018139290919248424,96,0.1,0.0001,0
395251,LSTM_ENERGY,1,0.7315085127650597,0.22079470829131262,0.46917060453655957,19.176517154919065,0.0008154454539082478,0.007358819025992202,2.5659693912816126e-05,0.00023156060636768698,96,0.1,0.01,0
395251,LSTM_ENERGY,2,0.5532107933468766,0.2929125070904098,0.6052963213380138,24.932086122756445,0.0008154454539082478,0.007358819025992202,2.5659693912816126e-05,0.00023156060636768698,96,0.1,0.01,0
395251,LSTM_ENERGY,3,0.5149195337252286,0.3129950050207462,0.6307882177580791,27.548603853562117,0.0008154454539082478,0.007358819025992202,2.5659693912816126e-05,0.00023156060636768698,96,0.1,0.01,0
395251,LSTM_ENERGY,4,0.453220121824237,0.33057489555831937,0.669751779225742,29.141619355650292,0.0008154454539082478,0.007358819025992202,2.5659693912816126e-05,0.00023156060636768698,96,0.1,0.01,0
395285,LSTM_ENERGY,1,0.8789556640101184,0.010855583432282554,0.021636903737740364,13.816129984199991,0.0008664547700801769,0.00781914206115021,2.4063046183330075e-05,0.0002171519888038306,64,0.1,0.01,1
395285,LSTM_ENERGY,2,0.7959314158963433,0.014547131880724934,0.028101666898003416,17.498750176281792,0.0008664547700801769,0.00781914206115021,2.4063046183330075e-05,0.0002171519888038306,64,0.1,0.01,1
395285,LSTM_ENERGY,3,0.7121904270738018,0.0178920154255263,0.03338284223813069,21.961326273103342,0.0008664547700801769,0.00781914206115021,2.4063046183330075e-05,0.0002171519888038306,64,0.1,0.01,1
395285,LSTM_ENERGY,4,0.6668831246960397,0.019823308956183214,0.035923938619851915,23.931435226303147,0.0008664547700801769,0.00781914206115021,2.4063046183330075e-05,0.0002171519888038306,64,0.1,0.01,1
395327,LSTM_ENERGY,1,0.9846347171821482,0.011791451639534153,0.01471602023518302,5.819024771655367,0.0015092345905390572,0.013619775751173674,2.4063475341793172e-05,0.00021715586165571576,128,0.1,0.01,1
395327,LSTM_ENERGY,2,0.9843658071996204,0.009853876964647929,0.014845721814648409,4.962712615228462,0.0015092345905390572,0.013619775751173674,2.4063475341793172e-05,0.00021715586165571576,128,0.1,0.01,1
395327,LSTM_ENERGY,3,0.9740515113916094,0.011418107257479956,0.01912824833894102,5.567047355236332,0.0015092345905390572,0.013619775751173674,2.4063475341793172e-05,0.00021715586165571576,128,0.1,0.01,1
395327,LSTM_ENERGY,4,0.9539771270281991,0.01557370010317847,0.025477761134011612,7.401107486543392,0.0015092345905390572,0.013619775751173674,2.4063475341793172e-05,0.00021715586165571576,128,0.1,0.01,1
395343,LSTM_ENERGY,1,0.916720557148452,0.00852857961291813,0.015507093643193708,11.058790023608434,0.0011533908840221868,0.010408537739795212,2.406498807423626e-05,0.00021716951299711456,96,0.1,0.01,0
395343,LSTM_ENERGY,2,0.8632101548025229,0.010566613308171796,0.01984161771106944,12.114260696174858,0.0011533908840221868,0.010408537739795212,2.406498807423626e-05,0.00021716951299711456,96,0.1,0.01,0
395343,LSTM_ENERGY,3,0.8097574667906837,0.012752047394035737,0.023357980735792185,14.232373180182991,0.0011533908840221868,0.010408537739795212,2.406498807423626e-05,0.00021716951299711456,96,0.1,0.01,0
