spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],embedding_dim,dropout,learning_rate,architecture,frozen_layers
395285,xLSTM_TRANSFER,3,0.7697302425405662,0.015487726525770315,0.02985995466473435,18.168314893126464,0.0024885182901259128,0.022457119175954887,2.736820647758799e-05,0.0002469787250260621,64,0.1,0.0001,slstm_first,none
395285,xLSTM_TRANSFER,4,0.7239682376889547,0.0175552734501605,0.03270131051104827,20.15247863143007,0.0024885182901259128,0.022457119175954887,2.736820647758799e-05,0.0002469787250260621,64,0.1,0.0001,slstm_first,none
395145,xLSTM_TRANSFER,1,0.1989494230319786,0.3301258866490198,0.9609813224216298,42.853042383677995,0.0022346903572839395,0.020166501437425006,1.7564885449878806e-05,0.00015851067979892798,64,0.1,0.0001,slstm_first,none
395145,xLSTM_TRANSFER,2,0.07023069852451091,0.3819480271007684,1.0353266979754647,44.523800461603585,0.0022346903572839395,0.020166501437425006,1.7564885449878806e-05,0.00015851067979892798,64,0.1,0.0001,slstm_first,none
395145,xLSTM_TRANSFER,3,0.004188763805168305,0.42016031318854336,1.0715904330452453,52.42083996522019,0.0022346903572839395,0.020166501437425006,1.7564885449878806e-05,0.00015851067979892798,64,0.1,0.0001,slstm_first,none
395145,xLSTM_TRANSFER,4,0.0031865030196259747,0.43235997274959675,1.0722741817643433,54.55055525852888,0.0022346903572839395,0.020166501437425006,1.7564885449878806e-05,0.00015851067979892798,64,0.1,0.0001,slstm_first,none
395137,xLSTM_TRANSFER,1,0.4536670223487732,0.10924937066725393,0.26355473529978424,32.94053557380716,0.002721031016274228,0.024555382235445875,2.5319693738919073e-05,0.00022849234504312776,64,0.1,0.0001,slstm_first,none
395137,xLSTM_TRANSFER,2,0.24739962676696303,0.13957809494723977,0.30936555444199765,39.96468431036176,0.002721031016274228,0.024555382235445875,2.5319693738919073e-05,0.00022849234504312776,64,0.1,0.0001,slstm_first,none
395137,xLSTM_TRANSFER,3,0.17491829595462371,0.15608593092298165,0.32398750465270904,47.03620056828058,0.002721031016274228,0.024555382235445875,2.5319693738919073e-05,0.00022849234504312776,64,0.1,0.0001,slstm_first,none
395137,xLSTM_TRANSFER,4,0.11618833922969818,0.1680772103891196,0.33555535194958075,52.56420391067954,0.002721031016274228,0.024555382235445875,2.5319693738919073e-05,0.00022849234504312776,64,0.1,0.0001,slstm_first,none
395251,xLSTM_TRANSFER,1,0.7531120866571565,0.1814238107516316,0.44989943561972623,14.634643678589866,0.0024504698993121085,0.02211375933393593,2.7798309639958693e-05,0.0002508601021546285,64,0.1,0.0001,slstm_first,none
395251,xLSTM_TRANSFER,2,0.6000309636792801,0.24963299750417295,0.5727035615401381,20.589854772674176,0.0024504698993121085,0.02211375933393593,2.7798309639958693e-05,0.0002508601021546285,64,0.1,0.0001,slstm_first,none
395251,xLSTM_TRANSFER,3,0.5198485275736202,0.28338683290019173,0.627575256356499,23.247174264565384,0.0024504698993121085,0.02211375933393593,2.7798309639958693e-05,0.0002508601021546285,64,0.1,0.0001,slstm_first,none
395251,xLSTM_TRANSFER,4,0.4818790872713412,0.3044404055220262,0.6519633387417143,25.834631573844046,0.0024504698993121085,0.02211375933393593,2.7798309639958693e-05,0.0002508601021546285,64,0.1,0.0001,slstm_first,none
395103,xLSTM_TRANSFER,1,0.6871938609743746,0.530340555418662,1.3006091263156077,17.597875388321793,0.002905390381775794,0.026219095240369222,2.739533406614753e-05,0.0002472235323443989,64,0.1,0.0001,slstm_first,none
395103,xLSTM_TRANSFER,2,0.5818620610504659,0.6830127671039294,1.503989149493959,23.62004292608446,0.002905390381775794,0.026219095240369222,2.739533406614753e-05,0.0002472235323443989,64,0.1,0.0001,slstm_first,none
395103,xLSTM_TRANSFER,3,0.5011426444917926,0.7903581516367814,1.6431300330409944,27.947202821658205,0.002905390381775794,0.026219095240369222,2.739533406614753e-05,0.0002472235323443989,64,0.1,0.0001,slstm_first,none
395103,xLSTM_TRANSFER,4,0.46428170599063756,0.8494884787664706,1.703069425635095,31.92833668975155,0.002905390381775794,0.026219095240369222,2.739533406614753e-05,0.0002472235323443989,64,0.1,0.0001,slstm_first,none
