spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],head_size,num_heads,ff_dim,num_transformer_blocks,mlp_units
395541,TRANSFORMER,2,0.866741961980934,0.015827239001218008,0.027841454573401436,22.82251064032038,0.024450690220637537,0.22065020233041127,3.3488779925298046e-05,0.00030221257558114687,8,2,16,2,64
395541,TRANSFORMER,3,0.7752874099926573,0.021740179678022404,0.03621523072232266,29.312585239064315,0.024450690220637537,0.22065020233041127,3.3488779925298046e-05,0.00030221257558114687,8,2,16,2,64
395541,TRANSFORMER,4,0.700315092529825,0.026406908950928877,0.04191533466574984,35.29079022049199,0.024450690220637537,0.22065020233041127,3.3488779925298046e-05,0.00030221257558114687,8,2,16,2,64
395582,TRANSFORMER,1,0.5449581815366749,0.001515485072795743,0.0021753130817711783,47.91694701095834,0.0298465253895269,0.269343802020782,2.6988146015607296e-05,0.00024354894790823463,8,4,16,2,64
395582,TRANSFORMER,2,0.31799217477881525,0.002088502678647023,0.0026622561107450603,57.980356029947224,0.0298465253895269,0.269343802020782,2.6988146015607296e-05,0.00024354894790823463,8,4,16,2,64
395582,TRANSFORMER,3,0.3587101102414212,0.0020088234837781853,0.0025811425232059597,56.9415358062602,0.0298465253895269,0.269343802020782,2.6988146015607296e-05,0.00024354894790823463,8,4,16,2,64
395582,TRANSFORMER,4,0.10955890731936768,0.0025012431602892612,0.003040394756641618,63.44350444365197,0.0298465253895269,0.269343802020782,2.6988146015607296e-05,0.00024354894790823463,8,4,16,2,64
395731,TRANSFORMER,1,0.9813308624102676,0.0010484138464548756,0.0020222512835889163,3.5507920222288942,0.0286230607652911,0.2583028982898161,3.879139417083796e-05,0.00035006492230839586,16,2,32,2,64
395731,TRANSFORMER,2,0.9596017217567858,0.0013581095135781717,0.002979921790638711,4.457565901780338,0.0286230607652911,0.2583028982898161,3.879139417083796e-05,0.00035006492230839586,16,2,32,2,64
395731,TRANSFORMER,3,0.9374897926437356,0.0017188207902371674,0.003713320536331716,5.606479372672961,0.0286230607652911,0.2583028982898161,3.879139417083796e-05,0.00035006492230839586,16,2,32,2,64
395731,TRANSFORMER,4,0.91921026708983,0.0020816761808981434,0.004229539742785161,6.669653604955735,0.0286230607652911,0.2583028982898161,3.879139417083796e-05,0.00035006492230839586,16,2,32,2,64
395749,TRANSFORMER,1,0.05211367778052056,0.0031376399117406285,0.007722386326116588,5.07593755540205,0.03308952549767114,0.2986095864858603,2.1085206959941083e-05,0.0001902790939604112,8,2,32,1,64
395749,TRANSFORMER,2,0.005169113349894228,0.003163713448725849,0.007695931538273139,5.162047181933772,0.03308952549767114,0.2986095864858603,2.1085206959941083e-05,0.0001902790939604112,8,2,32,1,64
395749,TRANSFORMER,3,-0.02751469318489863,0.0031853660473809627,0.007791290354848176,5.20573731310131,0.03308952549767114,0.2986095864858603,2.1085206959941083e-05,0.0001902790939604112,8,2,32,1,64
395749,TRANSFORMER,4,-0.03939202103163031,0.0031915644448412034,0.007840757716937298,5.217314273898004,0.03308952549767114,0.2986095864858603,2.1085206959941083e-05,0.0001902790939604112,8,2,32,1,64
395756,TRANSFORMER,1,0.9891314826773302,0.01229355167202821,0.021181140395178842,4.661391000188464,0.030469154904803245,0.2749625934447826,4.2196497101430664e-05,0.0003807935702038648,8,4,16,2,64
395756,TRANSFORMER,2,0.967713275529337,0.019161578112799223,0.036505279895334246,6.555586371398761,0.030469154904803245,0.2749625934447826,4.2196497101430664e-05,0.0003807935702038648,8,4,16,2,64
395756,TRANSFORMER,3,0.9462210407603886,0.023772050246961756,0.04711192544639755,7.889106096796458,0.030469154904803245,0.2749625934447826,4.2196497101430664e-05,0.0003807935702038648,8,4,16,2,64
395756,TRANSFORMER,4,0.923446775672835,0.02845628580831492,0.05620610596859187,9.219370255067973,0.030469154904803245,0.2749625934447826,4.2196497101430664e-05,0.0003807935702038648,8,4,16,2,64
395764,TRANSFORMER,1,0.3922038676772951,0.39935900676243813,0.8580404478331649,44.93680872194466,0.027475987142477776,0.2479513693686404,3.2851163223447095e-05,0.00029645853538828914,8,2,16,1,64
395764,TRANSFORMER,2,0.30960123040641063,0.44412123914183416,0.918098611458482,50.87449303318537,0.027475987142477776,0.2479513693686404,3.2851163223447095e-05,0.00029645853538828914,8,2,16,1,64
395764,TRANSFORMER,3,0.28608297369708424,0.46120122097292215,0.932371765854217,54.41293634133907,0.027475987142477776,0.2479513693686404,3.2851163223447095e-05,0.00029645853538828914,8,2,16,1,64
395764,TRANSFORMER,4,0.2544667723382519,0.4814282487462508,0.9546625454282824,59.51118380085648,0.027475987142477776,0.2479513693686404,3.2851163223447095e-05,0.00029645853538828914,8,2,16,1,64
395772,TRANSFORMER,1,0.8516641463525365,0.04512576411339753,0.08452481927567358,16.634011009321316,0.02789177211002021,0.2517035349061493,3.629442129726363e-05,0.00032753150649084605,16,2,32,1,64
395772,TRANSFORMER,2,0.7759691866833707,0.057899624737209554,0.1039011255898139,20.152768710589992,0.02789177211002021,0.2517035349061493,3.629442129726363e-05,0.00032753150649084605,16,2,32,1,64
395772,TRANSFORMER,3,0.7369637448295352,0.06440553368393603,0.11260699729024047,22.280152140508335,0.02789177211002021,0.2517035349061493,3.629442129726363e-05,0.00032753150649084605,16,2,32,1,64
395772,TRANSFORMER,4,0.7055647304651654,0.06927412673878798,0.11916928530993952,23.721214053961685,0.02789177211002021,0.2517035349061493,3.629442129726363e-05,0.00032753150649084605,16,2,32,1,64
396192,TRANSFORMER,1,0.9822337948724587,0.0022596593090858613,0.004165986606280704,1.364082440314943,0.03704578456720497,0.33431202908714724,3.826246186260637e-05,0.00034529168197132415,8,4,32,1,64
396192,TRANSFORMER,2,0.9653175029581315,0.003274100393625023,0.005833156916983633,2.0129204163289804,0.03704578456720497,0.33431202908714724,3.826246186260637e-05,0.00034529168197132415,8,4,32,1,64
396192,TRANSFORMER,3,0.9389789697153027,0.004515616409394153,0.007758243613036004,2.8089579980822195,0.03704578456720497,0.33431202908714724,3.826246186260637e-05,0.00034529168197132415,8,4,32,1,64
396192,TRANSFORMER,4,0.901245017225204,0.0057773150250257236,0.009899435805508372,3.6048582954743345,0.03704578456720497,0.33431202908714724,3.826246186260637e-05,0.00034529168197132415,8,4,32,1,64
396226,TRANSFORMER,1,0.9888036525611851,0.0012132122804169962,0.0015517681206482614,1.5846385647524208,0.020781176897597387,0.18753543747606205,2.0946264821314375e-05,0.00018902523933612224,8,4,16,2,64
396226,TRANSFORMER,2,0.9864362008182823,0.0013373075980469228,0.0017080123016787294,1.7276635361071457,0.020781176897597387,0.18753543747606205,2.0946264821314375e-05,0.00018902523933612224,8,4,16,2,64
396226,TRANSFORMER,3,0.9859289770113183,0.0013645258344921315,0.0017397120472719856,1.770468698255611,0.020781176897597387,0.18753543747606205,2.0946264821314375e-05,0.00018902523933612224,8,4,16,2,64
396226,TRANSFORMER,4,0.9840016168412435,0.0014512215614863604,0.0018551018001180997,1.8753533544487475,0.020781176897597387,0.18753543747606205,2.0946264821314375e-05,0.00018902523933612224,8,4,16,2,64
396291,TRANSFORMER,1,0.9792389346338188,0.018871054663282216,0.025208252458009943,5.286247998691856,0.011938195474558521,0.10773377860302605,1.7285456457111242e-05,0.0001559890305843342,8,4,16,1,64
396291,TRANSFORMER,2,0.9675252988119863,0.022059431941539184,0.03152684106131055,5.919312428513091,0.011938195474558521,0.10773377860302605,1.7285456457111242e-05,0.0001559890305843342,8,4,16,1,64
396291,TRANSFORMER,3,0.9529286505797878,0.025901066077746605,0.037955761908268104,6.750044317283679,0.011938195474558521,0.10773377860302605,1.7285456457111242e-05,0.0001559890305843342,8,4,16,1,64
396291,TRANSFORMER,4,0.9384693914971366,0.029927199952355463,0.04339457456179082,7.710740964231433,0.011938195474558521,0.10773377860302605,1.7285456457111242e-05,0.0001559890305843342,8,4,16,1,64
396333,TRANSFORMER,1,0.8881413317752203,0.0024577098380451226,0.004380974959705037,1.5441979378275936,0.015293844372738362,0.13801613880029565,1.3629522641848973e-05,0.00012299681119237063,16,2,32,1,64
396333,TRANSFORMER,2,0.8428008142272091,0.0030140132829994996,0.005186922462201676,1.9059300349997577,0.015293844372738362,0.13801613880029565,1.3629522641848973e-05,0.00012299681119237063,16,2,32,1,64
396333,TRANSFORMER,3,0.8114825519011297,0.003354589480303384,0.005673995914346256,2.1284382407636,0.015293844372738362,0.13801613880029565,1.3629522641848973e-05,0.00012299681119237063,16,2,32,1,64
396333,TRANSFORMER,4,0.7882867182472642,0.0036502055778848473,0.006010255283186204,2.3166970801069304,0.015293844372738362,0.13801613880029565,1.3629522641848973e-05,0.00012299681119237063,16,2,32,1,64
396440,TRANSFORMER,1,0.9910279784691179,0.00026864449861056203,0.00035654533402536487,1.4292473258118625,0.019707977761590494,0.17785057359844145,1.3709889484159905e-05,0.00012372206515684137,16,2,16,1,64
396440,TRANSFORMER,2,0.9907470957868797,0.0002761366070378904,0.0003620983237474916,1.4907347769479307,0.019707977761590494,0.17785057359844145,1.3709889484159905e-05,0.00012372206515684137,16,2,16,1,64
396440,TRANSFORMER,3,0.9880504457763004,0.00031728335389844773,0.0004115118815307667,1.7262990025342733,0.019707977761590494,0.17785057359844145,1.3709889484159905e-05,0.00012372206515684137,16,2,16,1,64
396440,TRANSFORMER,4,0.9837705640129029,0.0003643342630876399,0.00047959858343929023,1.9910769381156068,0.019707977761590494,0.17785057359844145,1.3709889484159905e-05,0.00012372206515684137,16,2,16,1,64
396705,TRANSFORMER,1,0.9338434736140733,0.019233381107745053,0.029674966591584657,21.944343617315123,0.016351038751340717,0.14755657105133663,1.6655976079935128e-05,0.0001503084149725222,16,2,32,1,64
