spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],embedding_dim,dropout,learning_rate,architecture,frozen_layers
395285,xLSTM_TRANSFER,3,0.7647816288763009,0.015196950457409295,0.030179101891737423,17.307437082007535,0.0007078313041293169,0.006387677364629435,2.7286446339271786e-05,0.00024624089754964973,64,0.1,0.01,slstm_first,"input_proj, backbone"
395285,xLSTM_TRANSFER,4,0.7162176225915696,0.017578405901616422,0.03315723747264977,20.44812463017311,0.0007078313041293169,0.006387677364629435,2.7286446339271786e-05,0.00024624089754964973,64,0.1,0.01,slstm_first,"input_proj, backbone"
395145,xLSTM_TRANSFER,1,0.19173283011066722,0.3373597540778669,0.965300314222507,40.15994230317282,0.0009077797301018102,0.008192070625038897,1.7588161260147164e-05,0.0001587207275398618,64,0.1,0.01,slstm_first,"input_proj, backbone"
395145,xLSTM_TRANSFER,2,0.04253611277446123,0.3933990480628102,1.0506329407073092,47.02727116130078,0.0009077797301018102,0.008192070625038897,1.7588161260147164e-05,0.0001587207275398618,64,0.1,0.01,slstm_first,"input_proj, backbone"
395145,xLSTM_TRANSFER,3,0.03395955363359626,0.4211020465457777,1.0554507466512273,52.18937041794594,0.0009077797301018102,0.008192070625038897,1.7588161260147164e-05,0.0001587207275398618,64,0.1,0.01,slstm_first,"input_proj, backbone"
395145,xLSTM_TRANSFER,4,-0.020847279335839186,0.43658292652257763,1.085123782927455,55.17351253235358,0.0009077797301018102,0.008192070625038897,1.7588161260147164e-05,0.0001587207275398618,64,0.1,0.01,slstm_first,"input_proj, backbone"
395137,xLSTM_TRANSFER,1,0.4707405781196228,0.10935935588152475,0.2594038482782916,30.0025603252843,0.0007400624457188537,0.006678540642880318,2.4787224093460956e-05,0.00022368718273707683,64,0.1,0.01,slstm_first,"input_proj, backbone"
395137,xLSTM_TRANSFER,2,0.25933750575611336,0.1432056454061532,0.3069021413050357,40.65338995566246,0.0007400624457188537,0.006678540642880318,2.4787224093460956e-05,0.00022368718273707683,64,0.1,0.01,slstm_first,"input_proj, backbone"
395137,xLSTM_TRANSFER,3,0.12322608892282294,0.16543412725044837,0.3339824081458773,49.86446343742419,0.0007400624457188537,0.006678540642880318,2.4787224093460956e-05,0.00022368718273707683,64,0.1,0.01,slstm_first,"input_proj, backbone"
395137,xLSTM_TRANSFER,4,0.08615310408450239,0.17774831291491933,0.3412094312833322,55.73965598505913,0.0007400624457188537,0.006678540642880318,2.4787224093460956e-05,0.00022368718273707683,64,0.1,0.01,slstm_first,"input_proj, backbone"
395251,xLSTM_TRANSFER,1,0.684752829261632,0.21417380264989958,0.5083831322779042,18.20474534323173,0.000790185282092956,0.007130863824251489,2.7366623073797328e-05,0.0002469644359256879,64,0.1,0.01,slstm_first,"input_proj, backbone"
395251,xLSTM_TRANSFER,2,0.5840527040915823,0.25823099303811436,0.5840309340187588,21.203914388995827,0.000790185282092956,0.007130863824251489,2.7366623073797328e-05,0.0002469644359256879,64,0.1,0.01,slstm_first,"input_proj, backbone"
395251,xLSTM_TRANSFER,3,0.5371717838948551,0.2834271668390741,0.6161501995684611,24.05179768930143,0.000790185282092956,0.007130863824251489,2.7366623073797328e-05,0.0002469644359256879,64,0.1,0.01,slstm_first,"input_proj, backbone"
395251,xLSTM_TRANSFER,4,0.489189345891477,0.3149813215471452,0.647347667663528,29.06412889530003,0.000790185282092956,0.007130863824251489,2.7366623073797328e-05,0.0002469644359256879,64,0.1,0.01,slstm_first,"input_proj, backbone"
395103,xLSTM_TRANSFER,1,0.6893825763961884,0.589577105519015,1.2960509352432983,23.4599087675491,0.0013997022396027036,0.012631323679770276,2.7281090605378027e-05,0.00024619256583563177,64,0.1,0.01,slstm_first,"input_proj, backbone"
395103,xLSTM_TRANSFER,2,0.6059351548306593,0.7043674745115064,1.460053475324581,26.553895012273294,0.0013997022396027036,0.012631323679770276,2.7281090605378027e-05,0.00024619256583563177,64,0.1,0.01,slstm_first,"input_proj, backbone"
395103,xLSTM_TRANSFER,3,0.533954951940188,0.7824024416748077,1.5881725761102536,28.389212712271124,0.0013997022396027036,0.012631323679770276,2.7281090605378027e-05,0.00024619256583563177,64,0.1,0.01,slstm_first,"input_proj, backbone"
395103,xLSTM_TRANSFER,4,0.5262107589256226,0.8376594136537183,1.6016097758560894,30.08718956593371,0.0013997022396027036,0.012631323679770276,2.7281090605378027e-05,0.00024619256583563177,64,0.1,0.01,slstm_first,"input_proj, backbone"
