spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],hidden_size,learning_rate,lstm_layers,type_flag
395319,TFT_LARGE_WEATHER,1,-1.777962665838516,1.0046006163181675,1.2445703256943759,112.46484371686067,0.1720185790697692,1.5523461274028911,0.0001049178797296375,0.0009468097293581697,96,0.0001,2,SEEN_MEANSCALING
395319,TFT_LARGE_WEATHER,2,-1.7887621116542527,1.0104977384530707,1.247472127216808,114.79785994806271,0.1720185790697692,1.5523461274028911,0.0001049178797296375,0.0009468097293581697,96,0.0001,2,SEEN_MEANSCALING
395319,TFT_LARGE_WEATHER,3,-1.7981975309462066,1.0156903714563343,1.2501720657533208,116.91372643696582,0.1720185790697692,1.5523461274028911,0.0001049178797296375,0.0009468097293581697,96,0.0001,2,SEEN_MEANSCALING
395319,TFT_LARGE_WEATHER,4,-1.8099424527498655,1.0207310516125692,1.2533683856727695,118.90100576132059,0.1720185790697692,1.5523461274028911,0.0001049178797296375,0.0009468097293581697,96,0.0001,2,SEEN_MEANSCALING
395327,TFT_LARGE_WEATHER,1,0.9959792579945171,0.004482285319881277,0.007527888895236132,1.923901691169012,0.1720185790697692,1.5523461274028911,0.00010468192014179637,0.0009446803608074611,96,0.0001,2,TRAIN
395327,TFT_LARGE_WEATHER,2,0.9887666204090043,0.006642738258962718,0.012584002731507673,2.72970923273222,0.1720185790697692,1.5523461274028911,0.00010468192014179637,0.0009446803608074611,96,0.0001,2,TRAIN
395327,TFT_LARGE_WEATHER,3,0.9758920746095916,0.009378712804750262,0.018437374932415842,3.8191738850697305,0.1720185790697692,1.5523461274028911,0.00010468192014179637,0.0009446803608074611,96,0.0001,2,TRAIN
395327,TFT_LARGE_WEATHER,4,0.9599444067924493,0.012048768415286164,0.023768730284926372,4.88688174315167,0.1720185790697692,1.5523461274028911,0.00010468192014179637,0.0009446803608074611,96,0.0001,2,TRAIN
395343,TFT_LARGE_WEATHER,1,0.9724401832684736,0.004340029721289964,0.008921270799530982,4.668145247872224,0.1720185790697692,1.5523461274028911,0.00010146619325207814,0.0009156606978673622,96,0.0001,2,TRAIN
395343,TFT_LARGE_WEATHER,2,0.9512741339561009,0.006344059872731974,0.011842781236519018,6.776820605257592,0.1720185790697692,1.5523461274028911,0.00010146619325207814,0.0009156606978673622,96,0.0001,2,TRAIN
395343,TFT_LARGE_WEATHER,3,0.9360862412425672,0.0075022381073867606,0.013539431247412421,8.11714563226354,0.1720185790697692,1.5523461274028911,0.00010146619325207814,0.0009156606978673622,96,0.0001,2,TRAIN
395343,TFT_LARGE_WEATHER,4,0.9273014770902033,0.008203059889137342,0.014428545976334856,8.994052063739138,0.1720185790697692,1.5523461274028911,0.00010146619325207814,0.0009156606978673622,96,0.0001,2,TRAIN
395350,TFT_LARGE_WEATHER,1,0.9955442650842142,0.000734449517828982,0.0014547272878645513,0.8188150951511073,0.1720185790697692,1.5523461274028911,0.00010497008270099347,0.0009472808242879244,96,0.0001,2,TRAIN
395350,TFT_LARGE_WEATHER,2,0.9926202256032894,0.0010358641352783877,0.0018717573085915472,1.169260917475501,0.1720185790697692,1.5523461274028911,0.00010497008270099347,0.0009472808242879244,96,0.0001,2,TRAIN
395350,TFT_LARGE_WEATHER,3,0.9897519719241641,0.0013191113960410606,0.0022053212727984497,1.4985582344972417,0.1720185790697692,1.5523461274028911,0.00010497008270099347,0.0009472808242879244,96,0.0001,2,TRAIN
395350,TFT_LARGE_WEATHER,4,0.9869924368015313,0.0015602290645312124,0.002484185964758561,1.7809090045274842,0.1720185790697692,1.5523461274028911,0.00010497008270099347,0.0009472808242879244,96,0.0001,2,TRAIN
