spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],hidden_size,learning_rate,lstm_layers
395327,TFT,3,0.9681610538492122,0.010254083901939711,0.021182103405146636,3.919894921979392,0.008825992310641333,0.07964834413819201,9.516446763370629e-05,0.0008587920769745723,96,0.001,2
395327,TFT,4,0.948840526685605,0.013122275092385158,0.02685061041084559,4.732264668477981,0.008825992310641333,0.07964834413819201,9.516446763370629e-05,0.0008587920769745723,96,0.001,2
395343,TFT,1,0.9879476153749891,0.0031031229879824357,0.00590904894194484,3.2376245821703997,0.008384861439174678,0.07566744972723782,9.1304086286105e-05,0.0008239548630663196,96,0.0001,2
395343,TFT,2,0.9681729421337774,0.005225715857900576,0.009601790306764108,5.033115380340411,0.008384861439174678,0.07566744972723782,9.1304086286105e-05,0.0008239548630663196,96,0.0001,2
395343,TFT,3,0.9418386536995509,0.007303749141194418,0.01297906110227852,6.953089418646766,0.008384861439174678,0.07566744972723782,9.1304086286105e-05,0.0008239548630663196,96,0.0001,2
395343,TFT,4,0.9162768345565298,0.008876022506947792,0.01557109969724707,8.375130449342517,0.008384861439174678,0.07566744972723782,9.1304086286105e-05,0.0008239548630663196,96,0.0001,2
395350,TFT,1,0.9975191856226149,0.0007136181833726557,0.0010857021471732643,0.7583751196446,0.007329803926946592,0.06614630118531017,8.386727880009949e-05,0.00075684293036945,64,0.0001,2
395350,TFT,2,0.9969961636595918,0.0007974484035221323,0.0011946695918835053,0.845521802488166,0.007329803926946592,0.06614630118531017,8.386727880009949e-05,0.00075684293036945,64,0.0001,2
395350,TFT,3,0.9964045591865922,0.0009043673146627523,0.0013070191897949237,0.9726955651341103,0.007329803926946592,0.06614630118531017,8.386727880009949e-05,0.00075684293036945,64,0.0001,2
395350,TFT,4,0.9960119547337383,0.0009598478343328761,0.0013765184763109887,1.0506372745538912,0.007329803926946592,0.06614630118531017,8.386727880009949e-05,0.00075684293036945,64,0.0001,2
395368,TFT,1,0.9969793414917001,0.001052097710689121,0.0014640952803533533,1.219244644324041,0.009829874090076336,0.0887076678525461,8.831385125932209e-05,0.0007969701048561716,96,0.0001,2
395368,TFT,2,0.9950515371871959,0.0014122220936325911,0.0018739197803681136,1.6361364676932006,0.009829874090076336,0.0887076678525461,8.831385125932209e-05,0.0007969701048561716,96,0.0001,2
395368,TFT,3,0.992080334917548,0.0018341313916853156,0.0023706698255141485,2.1259126873425225,0.009829874090076336,0.0887076678525461,8.831385125932209e-05,0.0007969701048561716,96,0.0001,2
395368,TFT,4,0.9886304079302768,0.0022345223342803673,0.0028404811850674555,2.597775265614705,0.009829874090076336,0.0887076678525461,8.831385125932209e-05,0.0007969701048561716,96,0.0001,2
395376,TFT,1,0.9913471894425553,0.001271912784836079,0.00199892221577242,0.4840934667482981,0.009733473710425506,0.0878377225429151,8.214044993695406e-05,0.0007412595200605897,64,0.0001,2
395376,TFT,2,0.9899944503228756,0.0013762221070228926,0.002149615840051084,0.5222579033150969,0.009733473710425506,0.0878377225429151,8.214044993695406e-05,0.0007412595200605897,64,0.0001,2
395376,TFT,3,0.9883977055300255,0.0014934198169094669,0.0023149278950076392,0.5657886619270421,0.009733473710425506,0.0878377225429151,8.214044993695406e-05,0.0007412595200605897,64,0.0001,2
395376,TFT,4,0.9867171434244525,0.0016074586490536255,0.002477063668628417,0.6087591897950768,0.009733473710425506,0.0878377225429151,8.214044993695406e-05,0.0007412595200605897,64,0.0001,2
395400,TFT,1,0.5722747891953972,0.007023000330445615,0.023542269749124094,7.538029754249997,0.004804529056529857,0.04335747984451014,6.713001933522167e-05,0.0006058009902828365,64,0.001,2
395400,TFT,2,0.4530929927565488,0.008612852578052593,0.026619884173819188,9.62146233342696,0.004804529056529857,0.04335747984451014,6.713001933522167e-05,0.0006058009902828365,64,0.001,2
395400,TFT,3,0.38782981297676566,0.00974083763416248,0.028162368721249702,11.209982727136582,0.004804529056529857,0.04335747984451014,6.713001933522167e-05,0.0006058009902828365,64,0.001,2
