spring_id,spring_type,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],lstm_units,dropout,learning_rate,n_dense_layers
395012,TRAIN,LSTM_LARGE_ENERGY,1,0.11422161493418603,0.4908214099766311,1.2702070106850554,60.56160758070617,0.06134816923513161,0.5536238785973685,2.3877055101985002e-05,0.00021547355071639356,128,0.1,0.001,1
395012,TRAIN,LSTM_LARGE_ENERGY,2,-0.05006191388132608,0.5799461652116965,1.3856628356994125,72.48420911176903,0.06134816923513161,0.5536238785973685,2.3877055101985002e-05,0.00021547355071639356,128,0.1,0.001,1
395012,TRAIN,LSTM_LARGE_ENERGY,3,-0.10135477565539475,0.6024138300819422,1.4201619394544605,75.91338309981758,0.06134816923513161,0.5536238785973685,2.3877055101985002e-05,0.00021547355071639356,128,0.1,0.001,1
395012,TRAIN,LSTM_LARGE_ENERGY,4,-0.1200592116922432,0.6081566083168145,1.4321612648421171,77.54929646680937,0.06134816923513161,0.5536238785973685,2.3877055101985002e-05,0.00021547355071639356,128,0.1,0.001,1
395038,TRAIN,LSTM_LARGE_ENERGY,1,0.7984095526147343,0.7895996824892272,1.6040181173103145,23.579075728435917,0.06134816923513161,0.5536238785973685,1.9288820826485323e-05,0.00017406797843631848,128,0.1,0.001,1
395038,TRAIN,LSTM_LARGE_ENERGY,2,0.7331996803632459,0.9560497121821896,1.8460473271843627,28.47608115163709,0.06134816923513161,0.5536238785973685,1.9288820826485323e-05,0.00017406797843631848,128,0.1,0.001,1
395038,TRAIN,LSTM_LARGE_ENERGY,3,0.7165625640167699,1.0093726526796596,1.8978380396558536,32.36368889953873,0.06134816923513161,0.5536238785973685,1.9288820826485323e-05,0.00017406797843631848,128,0.1,0.001,1
395038,TRAIN,LSTM_LARGE_ENERGY,4,0.698011917972309,1.0534219976136063,1.9570415083412631,35.45790887285948,0.06134816923513161,0.5536238785973685,1.9288820826485323e-05,0.00017406797843631848,128,0.1,0.001,1
395053,UNSEEN,LSTM_LARGE_ENERGY,1,0.7385138516415807,0.13536199427443393,0.2748083665287241,47.324979108016045,0.06134816923513161,0.5536238785973685,1.96832704915366e-05,0.00017762760794441578,128,0.1,0.001,1
395053,UNSEEN,LSTM_LARGE_ENERGY,2,0.6218723331716559,0.17846568363491347,0.3305083742637517,59.637789988641686,0.06134816923513161,0.5536238785973685,1.96832704915366e-05,0.00017762760794441578,128,0.1,0.001,1
395053,UNSEEN,LSTM_LARGE_ENERGY,3,0.5598251591146672,0.19943024492598313,0.3566692018068358,65.40469738999192,0.06134816923513161,0.5536238785973685,1.96832704915366e-05,0.00017762760794441578,128,0.1,0.001,1
395053,UNSEEN,LSTM_LARGE_ENERGY,4,0.5192041283153812,0.21317521963271058,0.3728342650398045,69.53810204305142,0.06134816923513161,0.5536238785973685,1.96832704915366e-05,0.00017762760794441578,128,0.1,0.001,1
395079,TRAIN,LSTM_LARGE_ENERGY,1,0.25401464085366277,0.28752585083895194,0.781420972384365,90.39020669566484,0.06134816923513161,0.5536238785973685,2.3104328954308154e-05,0.00020850024324358513,128,0.1,0.001,1
395079,TRAIN,LSTM_LARGE_ENERGY,2,0.15203909956592065,0.3349718622839436,0.8329709663405068,99.18261705363823,0.06134816923513161,0.5536238785973685,2.3104328954308154e-05,0.00020850024324358513,128,0.1,0.001,1
395079,TRAIN,LSTM_LARGE_ENERGY,3,0.11036982266253936,0.3537574604582033,0.8500571722249505,104.40416241439442,0.06134816923513161,0.5536238785973685,2.3104328954308154e-05,0.00020850024324358513,128,0.1,0.001,1
395079,TRAIN,LSTM_LARGE_ENERGY,4,0.08163663864564241,0.36324573224664414,0.8615015879405286,107.9929756105961,0.06134816923513161,0.5536238785973685,2.3104328954308154e-05,0.00020850024324358513,128,0.1,0.001,1
395103,UNSEEN,LSTM_LARGE_ENERGY,1,0.6836736253915406,0.5437602716701055,1.3079070017532621,18.800821840956015,0.06134816923513161,0.5536238785973685,2.563685858941065e-05,0.00023135453370944168,128,0.1,0.001,1
395103,UNSEEN,LSTM_LARGE_ENERGY,2,0.603374916101298,0.658008134393262,1.464788777577854,22.054842542608874,0.06134816923513161,0.5536238785973685,2.563685858941065e-05,0.00023135453370944168,128,0.1,0.001,1
395103,UNSEEN,LSTM_LARGE_ENERGY,3,0.5396855628103345,0.7511616526108509,1.5783780813158925,26.403645477770198,0.06134816923513161,0.5536238785973685,2.563685858941065e-05,0.00023135453370944168,128,0.1,0.001,1
395103,UNSEEN,LSTM_LARGE_ENERGY,4,0.49483848065303826,0.8123106342979206,1.6537857432473109,29.39817450144249,0.06134816923513161,0.5536238785973685,2.563685858941065e-05,0.00023135453370944168,128,0.1,0.001,1
395111,TRAIN,LSTM_LARGE_ENERGY,1,0.4264490139038517,0.37054648710747756,0.9519444614304352,34.968136828634854,0.06134816923513161,0.5536238785973685,2.40988230827248e-05,0.00021747485004083313,128,0.1,0.001,1
395111,TRAIN,LSTM_LARGE_ENERGY,2,0.2767425337695133,0.4698002424275444,1.0690344760856585,43.43095777492899,0.06134816923513161,0.5536238785973685,2.40988230827248e-05,0.00021747485004083313,128,0.1,0.001,1
395111,TRAIN,LSTM_LARGE_ENERGY,3,0.20141063833043693,0.5226004620439434,1.1233750176986268,49.66550763046865,0.06134816923513161,0.5536238785973685,2.40988230827248e-05,0.00021747485004083313,128,0.1,0.001,1
395111,TRAIN,LSTM_LARGE_ENERGY,4,0.15803936882495817,0.5500086808405038,1.153658814222507,54.01977583955406,0.06134816923513161,0.5536238785973685,2.40988230827248e-05,0.00021747485004083313,128,0.1,0.001,1
395137,UNSEEN,LSTM_LARGE_ENERGY,1,0.43693925364403874,0.11000664827702271,0.2675591091353948,29.32460619231801,0.06134816923513161,0.5536238785973685,2.28171616281621e-05,0.00020590876103817368,128,0.1,0.001,1
395137,UNSEEN,LSTM_LARGE_ENERGY,2,0.22958544091715383,0.14165075951368733,0.31300550980973707,39.64986765612967,0.06134816923513161,0.5536238785973685,2.28171616281621e-05,0.00020590876103817368,128,0.1,0.001,1
395137,UNSEEN,LSTM_LARGE_ENERGY,3,0.14024112399818167,0.16169852605313592,0.33072583104088527,47.785711120805,0.06134816923513161,0.5536238785973685,2.28171616281621e-05,0.00020590876103817368,128,0.1,0.001,1
395137,UNSEEN,LSTM_LARGE_ENERGY,4,0.09787126878337982,0.17285793059647936,0.33901472614839223,53.428774956922474,0.06134816923513161,0.5536238785973685,2.28171616281621e-05,0.00020590876103817368,128,0.1,0.001,1
395145,UNSEEN,LSTM_LARGE_ENERGY,1,0.22585847382423418,0.30189460650983413,0.944702707095569,30.009755486986407,0.06134816923513161,0.5536238785973685,1.603411743110079e-05,0.0001446965800734649,128,0.1,0.001,1
395145,UNSEEN,LSTM_LARGE_ENERGY,2,0.0838613948428425,0.3751727112663163,1.027709577064672,40.91905280827619,0.06134816923513161,0.5536238785973685,1.603411743110079e-05,0.0001446965800734649,128,0.1,0.001,1
395145,UNSEEN,LSTM_LARGE_ENERGY,3,0.046315967877415765,0.4078370186485922,1.0486790011027578,47.81260609134546,0.06134816923513161,0.5536238785973685,1.603411743110079e-05,0.0001446965800734649,128,0.1,0.001,1
395145,UNSEEN,LSTM_LARGE_ENERGY,4,0.022903353522448433,0.42091601808771034,1.0616164888476842,51.7649386955596,0.06134816923513161,0.5536238785973685,1.603411743110079e-05,0.0001446965800734649,128,0.1,0.001,1
395210,TRAIN,LSTM_LARGE_ENERGY,1,0.3601048474514047,0.4293391918965808,1.1781315005360902,30.541329948047288,0.06134816923513161,0.5536238785973685,2.4531221005929465e-05,0.00022137693576444308,128,0.1,0.001,1
395210,TRAIN,LSTM_LARGE_ENERGY,2,0.28379117526852105,0.5004431748565125,1.2465711162352908,37.083154297126285,0.06134816923513161,0.5536238785973685,2.4531221005929465e-05,0.00022137693576444308,128,0.1,0.001,1
395210,TRAIN,LSTM_LARGE_ENERGY,3,0.2453162336286574,0.5372366710155654,1.2797766664938481,40.51128372531357,0.06134816923513161,0.5536238785973685,2.4531221005929465e-05,0.00022137693576444308,128,0.1,0.001,1
395210,TRAIN,LSTM_LARGE_ENERGY,4,0.2324193336118,0.5530383422309499,1.2907808844493256,42.616141448983555,0.06134816923513161,0.5536238785973685,2.4531221005929465e-05,0.00022137693576444308,128,0.1,0.001,1
395244,TRAIN,LSTM_LARGE_ENERGY,1,0.9124938460361249,0.052280086345036995,0.08715989686700014,12.301780132692594,0.06134816923513161,0.5536238785973685,1.9732289618416858e-05,0.00017806997092748852,128,0.1,0.001,1
395244,TRAIN,LSTM_LARGE_ENERGY,2,0.8537145396666107,0.06012931210520467,0.11268601265878211,12.912825570805428,0.06134816923513161,0.5536238785973685,1.9732289618416858e-05,0.00017806997092748852,128,0.1,0.001,1
395244,TRAIN,LSTM_LARGE_ENERGY,3,0.7801341922374219,0.07333660755902302,0.13813993430138796,15.288855034488833,0.06134816923513161,0.5536238785973685,1.9732289618416858e-05,0.00017806997092748852,128,0.1,0.001,1
395244,TRAIN,LSTM_LARGE_ENERGY,4,0.7189356085327971,0.08434032674694514,0.15617543553992158,17.5135079152955,0.06134816923513161,0.5536238785973685,1.9732289618416858e-05,0.00017806997092748852,128,0.1,0.001,1
395251,UNSEEN,LSTM_LARGE_ENERGY,1,0.7431082996729497,0.1756019537300837,0.4589237887314018,13.655762468074569,0.06134816923513161,0.5536238785973685,2.861947180744625e-05,0.00025827051048123173,128,0.1,0.001,1
395251,UNSEEN,LSTM_LARGE_ENERGY,2,0.6256589161788777,0.23664514421900315,0.5540518950985335,18.732200774790282,0.06134816923513161,0.5536238785973685,2.861947180744625e-05,0.00025827051048123173,128,0.1,0.001,1
395251,UNSEEN,LSTM_LARGE_ENERGY,3,0.552948568023376,0.27338540725063454,0.6055575520770693,22.158174677459677,0.06134816923513161,0.5536238785973685,2.861947180744625e-05,0.00025827051048123173,128,0.1,0.001,1
395251,UNSEEN,LSTM_LARGE_ENERGY,4,0.49492228752162304,0.3009866571427234,0.643704753879877,24.528854539261886,0.06134816923513161,0.5536238785973685,2.861947180744625e-05,0.00025827051048123173,128,0.1,0.001,1
395285,UNSEEN,LSTM_LARGE_ENERGY,1,0.9021306629077841,0.009618194860314462,0.019455670392218582,12.319129408210056,0.06134816923513161,0.5536238785973685,2.4446015127768202e-05,0.00022060801292069635,128,0.1,0.001,1
395285,UNSEEN,LSTM_LARGE_ENERGY,2,0.8375926650425618,0.01180758040991194,0.025069566593835562,14.014727906982067,0.06134816923513161,0.5536238785973685,2.4446015127768202e-05,0.00022060801292069635,128,0.1,0.001,1
395285,UNSEEN,LSTM_LARGE_ENERGY,3,0.7778879618238089,0.014596142389538347,0.0293262640919463,17.27591002899371,0.06134816923513161,0.5536238785973685,2.4446015127768202e-05,0.00022060801292069635,128,0.1,0.001,1
395285,UNSEEN,LSTM_LARGE_ENERGY,4,0.7299935505861193,0.016905584027993564,0.03234243377737953,20.020236295890797,0.06134816923513161,0.5536238785973685,2.4446015127768202e-05,0.00022060801292069635,128,0.1,0.001,1
395319,SEEN_MEANSCALING,LSTM_LARGE_ENERGY,1,-2.130875279281007,1.0748623584217871,1.321262543233224,129.16377864176374,0.06134816923513161,0.5536238785973685,2.844525932585453e-05,0.00025669836593378455,128,0.1,0.001,1
395319,SEEN_MEANSCALING,LSTM_LARGE_ENERGY,2,-2.1151884047612084,1.0763866526024255,1.3184609604685709,130.5537841621436,0.06134816923513161,0.5536238785973685,2.844525932585453e-05,0.00025669836593378455,128,0.1,0.001,1
395319,SEEN_MEANSCALING,LSTM_LARGE_ENERGY,3,-1.9817438592131138,1.05551048856281,1.2905230708663038,126.97078822025883,0.06134816923513161,0.5536238785973685,2.844525932585453e-05,0.00025669836593378455,128,0.1,0.001,1
395319,SEEN_MEANSCALING,LSTM_LARGE_ENERGY,4,-2.040955795334839,1.0707787542130358,1.303872353082257,131.69761273375482,0.06134816923513161,0.5536238785973685,2.844525932585453e-05,0.00025669836593378455,128,0.1,0.001,1
395327,TRAIN,LSTM_LARGE_ENERGY,1,0.9641097325377841,0.018829843656415487,0.022490983374261368,8.979440312693919,0.06134816923513161,0.5536238785973685,2.4460180522707967e-05,0.00022073584560072888,128,0.1,0.001,1
395327,TRAIN,LSTM_LARGE_ENERGY,2,0.9585569242974058,0.018859092740504235,0.024170719375768226,8.877358555241985,0.06134816923513161,0.5536238785973685,2.4460180522707967e-05,0.00022073584560072888,128,0.1,0.001,1
395327,TRAIN,LSTM_LARGE_ENERGY,3,0.9445539867323557,0.020359737838654947,0.027961104992414283,9.638716303009417,0.06134816923513161,0.5536238785973685,2.4460180522707967e-05,0.00022073584560072888,128,0.1,0.001,1
395327,TRAIN,LSTM_LARGE_ENERGY,4,0.9228726574813593,0.022335861682982922,0.03298212113754694,10.54833586264405,0.06134816923513161,0.5536238785973685,2.4460180522707967e-05,0.00022073584560072888,128,0.1,0.001,1
395343,TRAIN,LSTM_LARGE_ENERGY,1,0.9185189938513034,0.0080399966189403,0.015338740337532648,9.579172687219371,0.06134816923513161,0.5536238785973685,2.4398525022773157e-05,0.00022017944827972745,128,0.1,0.001,1
395343,TRAIN,LSTM_LARGE_ENERGY,2,0.8674903807179742,0.009779386375695844,0.019528723294604415,11.251328478595841,0.06134816923513161,0.5536238785973685,2.4398525022773157e-05,0.00022017944827972745,128,0.1,0.001,1
395343,TRAIN,LSTM_LARGE_ENERGY,3,0.8243486898543047,0.011831381345292238,0.02244435775204963,13.767737424821208,0.06134816923513161,0.5536238785973685,2.4398525022773157e-05,0.00022017944827972745,128,0.1,0.001,1
395343,TRAIN,LSTM_LARGE_ENERGY,4,0.7885378573880141,0.013516370193223732,0.024606716197441873,15.920063754213272,0.06134816923513161,0.5536238785973685,2.4398525022773157e-05,0.00022017944827972745,128,0.1,0.001,1
395350,TRAIN,LSTM_LARGE_ENERGY,1,0.9500213628797598,0.004215035691299881,0.004872076705878947,4.434791073807559,0.06134816923513161,0.5536238785973685,2.475299255233709e-05,0.00022337826726651528,128,0.1,0.001,1
395350,TRAIN,LSTM_LARGE_ENERGY,2,0.9463029768857875,0.004251710901778897,0.005048973598218703,4.485852765056637,0.06134816923513161,0.5536238785973685,2.475299255233709e-05,0.00022337826726651528,128,0.1,0.001,1
395350,TRAIN,LSTM_LARGE_ENERGY,3,0.9385334732970448,0.004488071116582711,0.005400961108623688,4.760262236156851,0.06134816923513161,0.5536238785973685,2.475299255233709e-05,0.00022337826726651528,128,0.1,0.001,1
395350,TRAIN,LSTM_LARGE_ENERGY,4,0.9296898577758755,0.00474153414330428,0.005775573561163909,5.045811542832536,0.06134816923513161,0.5536238785973685,2.475299255233709e-05,0.00022337826726651528,128,0.1,0.001,1
395368,TRAIN,LSTM_LARGE_ENERGY,1,0.9410939566073597,0.005636793242046435,0.006468150017205369,6.623937769702552,0.06134816923513161,0.5536238785973685,2.512788490622072e-05,0.0002267614058605631,128,0.1,0.001,1
