spring_id,spring_type,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],head_size,num_heads,ff_dim,num_transformer_blocks,mlp_units
395368,TRAIN,TRANSFORMER_LARGE,2,0.9783334401981392,0.0022091937518194716,0.003923593402470854,2.470550924625939,0.398871578417623,3.5995341516949697,3.838664372302315e-05,0.00034641233551441317,8,4,16,2,64
395368,TRAIN,TRANSFORMER_LARGE,3,0.9645090839327901,0.002972277977533528,0.005024910052043835,3.2928476324703704,0.398871578417623,3.5995341516949697,3.838664372302315e-05,0.00034641233551441317,8,4,16,2,64
395368,TRAIN,TRANSFORMER_LARGE,4,0.9499989492457803,0.0035599795809854256,0.005976900570063796,3.931143623763388,0.398871578417623,3.5995341516949697,3.838664372302315e-05,0.00034641233551441317,8,4,16,2,64
395376,TRAIN,TRANSFORMER_LARGE,1,0.9816118421163712,0.0017121500636251685,0.0029174326142203787,0.6432033486257467,0.398871578417623,3.5995341516949697,4.2082488400135616e-05,0.00037976472223347305,8,4,16,2,64
395376,TRAIN,TRANSFORMER_LARGE,2,0.9742399284560083,0.002048600596015102,0.0034561786775627237,0.772694028615421,0.398871578417623,3.5995341516949697,4.2082488400135616e-05,0.00037976472223347305,8,4,16,2,64
395376,TRAIN,TRANSFORMER_LARGE,3,0.9688892969659025,0.002348358889149336,0.0038020247418462058,0.8893950129185403,0.398871578417623,3.5995341516949697,4.2082488400135616e-05,0.00037976472223347305,8,4,16,2,64
395376,TRAIN,TRANSFORMER_LARGE,4,0.963719099135586,0.0026073428122725985,0.004109711163645585,0.9897153109305172,0.398871578417623,3.5995341516949697,4.2082488400135616e-05,0.00037976472223347305,8,4,16,2,64
395400,TRAIN,TRANSFORMER_LARGE,1,0.46338851331290987,0.008200218239579863,0.026347488360290862,8.64990591038024,0.398871578417623,3.5995341516949697,3.520389212584659e-05,0.00031769025128908956,8,4,16,2,64
395400,TRAIN,TRANSFORMER_LARGE,2,0.2319725318806124,0.010893530154298073,0.03148434927834431,12.023014009192368,0.398871578417623,3.5995341516949697,3.520389212584659e-05,0.00031769025128908956,8,4,16,2,64
395400,TRAIN,TRANSFORMER_LARGE,3,0.12225906595690317,0.012636473498046145,0.033641057856036646,14.21497297286768,0.398871578417623,3.5995341516949697,3.520389212584659e-05,0.00031769025128908956,8,4,16,2,64
