spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],hidden_size,learning_rate,lstm_layers
395012,TFT,1,0.26315551803614445,0.37476923161194403,1.1585102591573584,53.853245557639475,0.00634456858001883,0.057255248348724246,6.529230633676856e-05,0.0005892169290037953,64,0.0001,2
395012,TFT,2,0.056263817334189614,0.4559683618195318,1.3136371405300784,62.44458086315266,0.00634456858001883,0.057255248348724246,6.529230633676856e-05,0.0005892169290037953,64,0.0001,2
395012,TFT,3,-0.007860146740758633,0.48909355649339836,1.3585461182447016,64.70787478150298,0.00634456858001883,0.057255248348724246,6.529230633676856e-05,0.0005892169290037953,64,0.0001,2
395012,TFT,4,-0.04145878799923297,0.5042978299235975,1.3809961783363365,66.3007361909457,0.00634456858001883,0.057255248348724246,6.529230633676856e-05,0.0005892169290037953,64,0.0001,2
395038,TFT,1,0.818628168106248,0.7652071248486825,1.5214553606300292,24.682698406981537,0.005419863264491077,0.04891043627487165,7.007911141278681e-05,0.0006324144624479913,96,0.0001,2
395038,TFT,2,0.7466015196527,0.9419541262165886,1.799084910931605,29.39055529399378,0.005419863264491077,0.04891043627487165,7.007911141278681e-05,0.0006324144624479913,96,0.0001,2
395038,TFT,3,0.7193346998469881,1.018219896407763,1.8885344133455482,32.415460154418014,0.005419863264491077,0.04891043627487165,7.007911141278681e-05,0.0006324144624479913,96,0.0001,2
395038,TFT,4,0.6984905907697079,1.0740921724508399,1.9554898675637145,36.73245506824636,0.005419863264491077,0.04891043627487165,7.007911141278681e-05,0.0006324144624479913,96,0.0001,2
395053,TFT,1,0.7411194479780887,0.14971111990553446,0.2734357653854517,65.49540587927996,0.005049978842272954,0.045572490725489606,6.607755506210064e-05,0.0005963032438914616,64,0.0001,2
395053,TFT,2,0.5646622289547579,0.20032322616516376,0.35463077004869453,73.20914181224748,0.005049978842272954,0.045572490725489606,6.607755506210064e-05,0.0005963032438914616,64,0.0001,2
395053,TFT,3,0.4849829323381615,0.22132707257850048,0.3858014120102779,77.36571276131173,0.005049978842272954,0.045572490725489606,6.607755506210064e-05,0.0005963032438914616,64,0.0001,2
395053,TFT,4,0.4418014717085593,0.2347926146480722,0.4017258678025,80.8754891279704,0.005049978842272954,0.045572490725489606,6.607755506210064e-05,0.0005963032438914616,64,0.0001,2
395079,TFT,1,0.17486185126608667,0.2837464897333252,0.8218323720567644,92.85099922064197,0.026867388111639284,0.2424591931527207,0.0003417505005667552,0.0030840567859686243,64,0.001,2
395079,TFT,2,0.05623724297553234,0.33472619333561016,0.8787662479307661,105.29754221863524,0.026867388111639284,0.2424591931527207,0.0003417505005667552,0.0030840567859686243,64,0.001,2
395079,TFT,3,0.0022045038433067266,0.36030204415331174,0.9002521194721057,112.84893586592703,0.026867388111639284,0.2424591931527207,0.0003417505005667552,0.0030840567859686243,64,0.001,2
395079,TFT,4,-0.02875578255698641,0.37370580275522297,0.9118112630723053,117.06029905479909,0.026867388111639284,0.2424591931527207,0.0003417505005667552,0.0030840567859686243,64,0.001,2
395103,TFT,1,0.6868714438674289,0.5678581828497025,1.3012792374824473,19.477851782144157,0.008400120942958292,0.0758051559664864,8.269304857662035e-05,0.0007462463323161784,64,0.0001,2
395103,TFT,2,0.58130120030755,0.7194501124158362,1.5049974823846675,25.663996176093395,0.008400120942958292,0.0758051559664864,8.269304857662035e-05,0.0007462463323161784,64,0.0001,2
395103,TFT,3,0.5138156477970155,0.8057608628438718,1.6221246790130266,29.28891741213384,0.008400120942958292,0.0758051559664864,8.269304857662035e-05,0.0007462463323161784,64,0.0001,2
395103,TFT,4,0.48549385550382995,0.844994018931522,1.6690117576478598,31.30002900455301,0.008400120942958292,0.0758051559664864,8.269304857662035e-05,0.0007462463323161784,64,0.0001,2
395111,TFT,1,0.45884244158258425,0.35496338692142,0.924671474971335,28.09456345228077,0.009776303836854293,0.08822423417007447,9.364511659745266e-05,0.000845081007449127,96,0.0001,2
395111,TFT,2,0.26021975437661815,0.46631984187350095,1.081176540117657,39.642234803343875,0.009776303836854293,0.08822423417007447,9.364511659745266e-05,0.000845081007449127,96,0.0001,2
395111,TFT,3,0.1815168335050822,0.5194276920817302,1.13728124498841,46.974951284283485,0.009776303836854293,0.08822423417007447,9.364511659745266e-05,0.000845081007449127,96,0.0001,2
395111,TFT,4,0.14564288490373767,0.5475415675597649,1.1621206446142018,51.71127712289376,0.009776303836854293,0.08822423417007447,9.364511659745266e-05,0.000845081007449127,96,0.0001,2
395137,TFT,1,0.45828893126642634,0.10871643171668514,0.2624375472748452,28.96932685425447,0.007765064833288541,0.07007422330874402,8.534216754988159e-05,0.0007701527591766379,96,0.0001,2
395137,TFT,2,0.2367700796019403,0.1434752658465036,0.3115425967401876,40.42794836788299,0.007765064833288541,0.07007422330874402,8.534216754988159e-05,0.0007701527591766379,96,0.0001,2
