spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],embedding_dim,dropout,learning_rate,architecture,frozen_layers
395053,xLSTM_TRANSFER,1,0.7545470543712257,0.13135294325366506,0.26625007005466733,46.61917640249575,0.0007388314136965609,0.006667431448729027,2.1138341102383694e-05,0.00019075859205125524,64,0.1,0.001,slstm_first,"input_proj, backbone (except mLSTM)"
395053,xLSTM_TRANSFER,2,0.6257177853436497,0.18769037635926866,0.32882349087258417,65.97502084873676,0.0007388314136965609,0.006667431448729027,2.1138341102383694e-05,0.00019075859205125524,64,0.1,0.001,slstm_first,"input_proj, backbone (except mLSTM)"
395053,xLSTM_TRANSFER,3,0.5539820446405685,0.20023571622585679,0.35902870536112264,65.8881881079299,0.0007388314136965609,0.006667431448729027,2.1138341102383694e-05,0.00019075859205125524,64,0.1,0.001,slstm_first,"input_proj, backbone (except mLSTM)"
395053,xLSTM_TRANSFER,4,0.5318083622848406,0.21651595715987956,0.3679148184593676,72.89674878288503,0.0007388314136965609,0.006667431448729027,2.1138341102383694e-05,0.00019075859205125524,64,0.1,0.001,slstm_first,"input_proj, backbone (except mLSTM)"
396705,xLSTM_TRANSFER,1,0.9732834531156226,0.010626192914197674,0.018857931513583597,11.449518032003121,0.0013541715007592773,0.012220440933827358,2.736370784699948e-05,0.0002469381280637429,64,0.1,0.001,slstm_first,"input_proj, backbone (except mLSTM)"
396705,xLSTM_TRANSFER,2,0.9336354414121057,0.015906584832483653,0.029722737017455536,13.838093977417959,0.0013541715007592773,0.012220440933827358,2.736370784699948e-05,0.0002469381280637429,64,0.1,0.001,slstm_first,"input_proj, backbone (except mLSTM)"
396705,xLSTM_TRANSFER,3,0.8934656051576995,0.020402405639040656,0.03766010940484332,17.70569358891441,0.0013541715007592773,0.012220440933827358,2.736370784699948e-05,0.0002469381280637429,64,0.1,0.001,slstm_first,"input_proj, backbone (except mLSTM)"
396705,xLSTM_TRANSFER,4,0.8543179421278868,0.023752873585726218,0.04404085029930753,19.30904945320699,0.0013541715007592773,0.012220440933827358,2.736370784699948e-05,0.0002469381280637429,64,0.1,0.001,slstm_first,"input_proj, backbone (except mLSTM)"
395285,xLSTM_TRANSFER,1,0.9186558041824524,0.007317868336012328,0.017737244860843472,8.478373800851017,0.0013785155211837135,0.012440128516620163,2.736298716572305e-05,0.0002469316244244581,64,0.1,0.001,slstm_first,"input_proj, backbone (except mLSTM)"
395285,xLSTM_TRANSFER,2,0.8337114814689951,0.01221747394193261,0.025367352148331728,13.651723741339026,0.0013785155211837135,0.012440128516620163,2.736298716572305e-05,0.0002469316244244581,64,0.1,0.001,slstm_first,"input_proj, backbone (except mLSTM)"
395285,xLSTM_TRANSFER,3,0.7647784661208326,0.016308024301734267,0.030179304785750826,19.03821068228075,0.0013785155211837135,0.012440128516620163,2.736298716572305e-05,0.0002469316244244581,64,0.1,0.001,slstm_first,"input_proj, backbone (except mLSTM)"
395285,xLSTM_TRANSFER,4,0.7126043178717321,0.018002698142805394,0.03336765970954976,20.265416495445113,0.0013785155211837135,0.012440128516620163,2.736298716572305e-05,0.0002469316244244581,64,0.1,0.001,slstm_first,"input_proj, backbone (except mLSTM)"
395145,xLSTM_TRANSFER,1,0.23380234467631777,0.3077938828408791,0.9398431650011424,33.16315612520603,0.0014014471886122986,0.012647070611597108,1.758169423911928e-05,0.00015866236724469625,64,0.1,0.001,slstm_first,"input_proj, backbone (except mLSTM)"
395145,xLSTM_TRANSFER,2,0.07896997245347026,0.37894131929426783,1.0304494851170165,42.00128362491828,0.0014014471886122986,0.012647070611597108,1.758169423911928e-05,0.00015866236724469625,64,0.1,0.001,slstm_first,"input_proj, backbone (except mLSTM)"
