spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],head_size,num_heads,ff_dim,num_transformer_blocks,mlp_units
395053,TRANSFORMER_ENERGY,3,0.4743478413062596,0.2174641767421274,0.3897644526818724,69.16053455834255,0.000358468127198729,0.0032349215536108815,1.2109769690778724e-05,0.00010928211466969934,8,4,32,1,64
395053,TRANSFORMER_ENERGY,4,0.43921982068119036,0.22857134865399195,0.4026537810398801,72.77529909346677,0.000358468127198729,0.0032349215536108815,1.2109769690778724e-05,0.00010928211466969934,8,4,32,1,64
395079,TRANSFORMER_ENERGY,1,0.10312756142231505,0.316033597616297,0.8568114272404226,98.43588887027798,0.003479040130740131,0.03139587888261317,1.853211972604358e-05,0.0001672392856914737,8,2,16,2,64
395079,TRANSFORMER_ENERGY,2,0.06962181575703219,0.3373768723373114,0.8725126045578273,105.90809131569758,0.003479040130740131,0.03139587888261317,1.853211972604358e-05,0.0001672392856914737,8,2,16,2,64
395079,TRANSFORMER_ENERGY,3,0.0249896313996798,0.3595919487932214,0.8899139197986915,111.92398528859457,0.003479040130740131,0.03139587888261317,1.853211972604358e-05,0.0001672392856914737,8,2,16,2,64
395079,TRANSFORMER_ENERGY,4,0.03552235831272177,0.35901009702211506,0.8828661990981447,114.82996743601339,0.003479040130740131,0.03139587888261317,1.853211972604358e-05,0.0001672392856914737,8,2,16,2,64
395103,TRANSFORMER_ENERGY,1,0.5530246666394834,0.7863359449168169,1.5547155461001523,31.294497219762306,0.0005758331838822304,0.005196487599558084,1.6964384903294803e-05,0.0001530915866809985,8,4,32,1,64
395103,TRANSFORMER_ENERGY,2,0.4565606698898431,0.8854126799609754,1.7145906401366429,34.10572393085685,0.0005758331838822304,0.005196487599558084,1.6964384903294803e-05,0.0001530915866809985,8,4,32,1,64
395103,TRANSFORMER_ENERGY,3,0.4340118211728058,0.9112547179600803,1.7501989684111259,35.545632969629864,0.0005758331838822304,0.005196487599558084,1.6964384903294803e-05,0.0001530915866809985,8,4,32,1,64
395103,TRANSFORMER_ENERGY,4,0.38169559763359195,0.9727146167782654,1.8296384678395503,38.14295585739892,0.0005758331838822304,0.005196487599558084,1.6964384903294803e-05,0.0001530915866809985,8,4,32,1,64
395111,TRANSFORMER_ENERGY,1,0.3680051614343107,0.47861324298087704,0.9992688783116083,51.85432313210648,0.0008138887864519453,0.0073447712021436785,1.651233578242551e-05,0.00014901216278404424,8,2,32,1,64
395111,TRANSFORMER_ENERGY,2,0.26260680497483213,0.5187109583253922,1.0794308133463002,54.01587730550471,0.0008138887864519453,0.0073447712021436785,1.651233578242551e-05,0.00014901216278404424,8,2,32,1,64
395111,TRANSFORMER_ENERGY,3,0.21491814032070267,0.5415464398148124,1.1138340048511015,56.465935323360505,0.0008138887864519453,0.0073447712021436785,1.651233578242551e-05,0.00014901216278404424,8,2,32,1,64
395111,TRANSFORMER_ENERGY,4,0.21045515880236298,0.562021660489437,1.1171716240055587,60.46420380752738,0.0008138887864519453,0.0073447712021436785,1.651233578242551e-05,0.00014901216278404424,8,2,32,1,64
395137,TRANSFORMER_ENERGY,1,0.3443535788756952,0.14933338576637614,0.28872006238649534,47.68009447131302,0.0008529424314623448,0.007697202752972105,1.91662266600321e-05,0.00017296165270938254,16,2,32,2,64
395137,TRANSFORMER_ENERGY,2,0.16560278438692755,0.17055904951074197,0.32574380486602367,52.62125787119795,0.0008529424314623448,0.007697202752972105,1.91662266600321e-05,0.00017296165270938254,16,2,32,2,64
395137,TRANSFORMER_ENERGY,3,0.09597590865197902,0.18320615069674717,0.33913279129452323,55.986316610060264,0.0008529424314623448,0.007697202752972105,1.91662266600321e-05,0.00017296165270938254,16,2,32,2,64
395137,TRANSFORMER_ENERGY,4,0.07036274576222912,0.1901282162435538,0.34414468439545043,58.14940611996225,0.0008529424314623448,0.007697202752972105,1.91662266600321e-05,0.00017296165270938254,16,2,32,2,64
395145,TRANSFORMER_ENERGY,1,0.17745200762653535,0.3694277569054459,0.9737906516931858,47.572147240752265,0.0005265410265325841,0.004751660709423024,1.1984113958123553e-05,0.00010814816047110019,16,4,32,1,64
395145,TRANSFORMER_ENERGY,2,0.06491814950139574,0.41183384530105854,1.0382803273156864,51.9734084816163,0.0005265410265325841,0.004751660709423024,1.1984113958123553e-05,0.00010814816047110019,16,4,32,1,64
395145,TRANSFORMER_ENERGY,3,0.014808025712524597,0.4317542703934655,1.0658614348265225,56.58821950611178,0.0005265410265325841,0.004751660709423024,1.1984113958123553e-05,0.00010814816047110019,16,4,32,1,64
395145,TRANSFORMER_ENERGY,4,0.01134748916857986,0.43622797157761223,1.0678757656607532,56.59805940283136,0.0005265410265325841,0.004751660709423024,1.1984113958123553e-05,0.00010814816047110019,16,4,32,1,64
395210,TRANSFORMER_ENERGY,1,0.2329620111308771,0.5514587184735636,1.2898755032308271,46.04049205015386,0.0007352506598332652,0.0066351176752812435,1.648635692466176e-05,0.00014877772194944375,16,2,16,1,64
395210,TRANSFORMER_ENERGY,2,0.1865811596022824,0.5764998887768739,1.3284779167827951,46.02742132859827,0.0007352506598332652,0.0066351176752812435,1.648635692466176e-05,0.00014877772194944375,16,2,16,1,64
395210,TRANSFORMER_ENERGY,3,0.18971661346632496,0.5820023564111065,1.3260812999938898,46.51696680879607,0.0007352506598332652,0.0066351176752812435,1.648635692466176e-05,0.00014877772194944375,16,2,16,1,64
395210,TRANSFORMER_ENERGY,4,0.16115870970685686,0.6107760253515405,1.3493680142889468,51.760244154627436,0.0007352506598332652,0.0066351176752812435,1.648635692466176e-05,0.00014877772194944375,16,2,16,1,64
395244,TRANSFORMER_ENERGY,1,0.9332274856626664,0.049421460611954376,0.0761370901244514,11.853169818253749,0.0012173428188525133,0.010985658763062785,1.6644686828967864e-05,0.0001502065374595519,16,2,32,2,32
395244,TRANSFORMER_ENERGY,2,0.8755882426047273,0.0634866976812752,0.10392024044647262,13.9675865247172,0.0012173428188525133,0.010985658763062785,1.6644686828967864e-05,0.0001502065374595519,16,2,32,2,32
395244,TRANSFORMER_ENERGY,3,0.8080072323246519,0.0744270516566167,0.12908709631598478,15.67035495924657,0.0012173428188525133,0.010985658763062785,1.6644686828967864e-05,0.0001502065374595519,16,2,32,2,32
395244,TRANSFORMER_ENERGY,4,0.7486603751667058,0.08644116846594094,0.14768632823383981,17.780226312928722,0.0012173428188525133,0.010985658763062785,1.6644686828967864e-05,0.0001502065374595519,16,2,32,2,32
395251,TRANSFORMER_ENERGY,1,0.7583685338416635,0.24472278514536655,0.4450843031548121,25.944828799167375,0.0007677505714843972,0.006928406413424515,1.9106672616671144e-05,0.0001724242195490664,8,2,16,2,64
395251,TRANSFORMER_ENERGY,2,0.6222252219873797,0.28873804601486064,0.5565871525714555,27.938999503987567,0.0007677505714843972,0.006928406413424515,1.9106672616671144e-05,0.0001724242195490664,8,2,16,2,64
395251,TRANSFORMER_ENERGY,3,0.5432977851023479,0.3137834768035493,0.6120589296375472,29.889394243328162,0.0007677505714843972,0.006928406413424515,1.9106672616671144e-05,0.0001724242195490664,8,2,16,2,64
