spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],lstm_units,dropout,learning_rate
395012,xLSTM_POC,1,0.27344834548433594,0.40693806619468964,1.1503903053534694,59.354026060789515,0.003418104016734122,0.03084597351129952,8.769125612584518e-06,7.913516237036168e-05,128,0.1,0.001
395012,xLSTM_POC,2,0.09368246388750057,0.4844524212992808,1.287331232868294,69.04592148218764,0.003418104016734122,0.03084597351129952,8.769125612584518e-06,7.913516237036168e-05,128,0.1,0.001
395012,xLSTM_POC,3,0.007502305587829383,0.5022746445639757,1.3481524390710566,65.59879181051328,0.003418104016734122,0.03084597351129952,8.769125612584518e-06,7.913516237036168e-05,128,0.1,0.001
395012,xLSTM_POC,4,0.017539707833846174,0.5259736116250933,1.341309295742753,76.84823843095278,0.003418104016734122,0.03084597351129952,8.769125612584518e-06,7.913516237036168e-05,128,0.1,0.001
