spring_id,spring_type,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],head_size,num_heads,ff_dim,num_transformer_blocks,mlp_units
395210,TRAIN,TRANSFORMER_LARGE_ENERGY,2,0.2970140718139207,0.5166014209492586,1.2350101923332257,44.0808082826253,0.08783316579707734,0.7926322582128049,1.9174274531879048e-05,0.00017303427906615752,8,4,16,2,64
395210,TRAIN,TRANSFORMER_LARGE_ENERGY,3,0.262606195539695,0.5574182066590097,1.2650317502098851,48.48385403585329,0.08783316579707734,0.7926322582128049,1.9174274531879048e-05,0.00017303427906615752,8,4,16,2,64
395210,TRAIN,TRANSFORMER_LARGE_ENERGY,4,0.26348583603942644,0.5857818926758727,1.2643900313508543,53.05389172947188,0.08783316579707734,0.7926322582128049,1.9174274531879048e-05,0.00017303427906615752,8,4,16,2,64
395244,TRAIN,TRANSFORMER_LARGE_ENERGY,1,0.9378474406697698,0.034464203370328086,0.07345593953509018,6.840777989216764,0.08783316579707734,0.7926322582128049,1.1903075931094582e-05,0.00010741684953880972,8,4,16,2,64
395244,TRAIN,TRANSFORMER_LARGE_ENERGY,2,0.8772161816397337,0.04924267424014602,0.10323809878093702,9.406293443510624,0.08783316579707734,0.7926322582128049,1.1903075931094582e-05,0.00010741684953880972,8,4,16,2,64
395244,TRAIN,TRANSFORMER_LARGE_ENERGY,3,0.8004125852234719,0.0667093736220393,0.1316154805239667,13.177997142674707,0.08783316579707734,0.7926322582128049,1.1903075931094582e-05,0.00010741684953880972,8,4,16,2,64
395244,TRAIN,TRANSFORMER_LARGE_ENERGY,4,0.7482084083306815,0.0765107920870313,0.14781905569733925,14.536866443590764,0.08783316579707734,0.7926322582128049,1.1903075931094582e-05,0.00010741684953880972,8,4,16,2,64
395251,UNSEEN,TRANSFORMER_LARGE_ENERGY,1,0.7193807888478512,0.18108404843386708,0.47964976211141563,13.4535371649079,0.08783316579707734,0.7926322582128049,2.003019312843697e-05,0.0001807583396061525,8,4,16,2,64
395251,UNSEEN,TRANSFORMER_LARGE_ENERGY,2,0.599357095882364,0.24894273802889208,0.5731858038025156,19.693898753053826,0.08783316579707734,0.7926322582128049,2.003019312843697e-05,0.0001807583396061525,8,4,16,2,64
395251,UNSEEN,TRANSFORMER_LARGE_ENERGY,3,0.5246759820517088,0.2843587191627741,0.6244124580124512,23.11567039753146,0.08783316579707734,0.7926322582128049,2.003019312843697e-05,0.0001807583396061525,8,4,16,2,64
395251,UNSEEN,TRANSFORMER_LARGE_ENERGY,4,0.4723527141942808,0.30850036240222606,0.6579296647232358,25.146575149182016,0.08783316579707734,0.7926322582128049,2.003019312843697e-05,0.0001807583396061525,8,4,16,2,64
